id,sistema,nivel,x1_mm,y1_mm,z1_mm,x2_mm,y2_mm,z2_mm,radio_um,longitud_mm,presion_entrada,presion_salida,es_terminal
242,art,6,-4.7887,-1.3049,-1.3895,-12.5339,-4.5465,-6.7322,130.35,9.952,43.95,38.54,0
243,art,6,-4.7887,-1.3049,-1.3895,-8.02,3.9704,6.2985,136.34,9.8679,43.95,38.82,0
244,art,6,0.512,-6.5303,-7.8097,-0.2089,-13.9488,-16.3788,157.88,11.3572,44.71,43.0,1
245,art,6,0.512,-6.5303,-7.8097,-5.9148,-14.4277,-3.941,150.41,10.8922,44.71,39.59,0
246,art,6,0.512,-6.5303,-7.8097,2.5332,-8.7896,-10.3678,147.57,3.9666,44.71,42.81,0
247,art,6,0.512,-6.5303,-7.8097,2.4374,-8.5171,-7.5761,160.0,2.7766,44.71,43.49,0
248,art,7,-8.4449,-6.481,-20.9785,-11.5007,-5.2838,-17.8941,127.46,4.5038,64.46,61.96,1
249,art,7,-8.4449,-6.481,-20.9785,-9.2809,-3.9094,-19.3575,119.19,3.1527,64.46,62.59,1
250,art,7,-12.5267,3.6887,-19.0437,-12.0617,1.312,-17.7812,143.55,2.7311,55.67,54.32,1
251,art,7,-12.5267,3.6887,-19.0437,-12.524,1.8133,-19.4148,135.42,1.9118,55.67,54.67,1
252,art,7,-21.921,6.3574,-10.801,-25.5937,4.6605,-7.8529,122.42,5.006,55.62,52.72,0
253,art,7,-21.921,6.3574,-10.801,-22.5984,6.0763,-7.3744,121.9,3.5042,55.62,53.58,0
254,art,7,-21.921,6.3574,-10.801,-20.6082,8.9419,-10.7081,123.06,2.9003,55.62,53.95,1
255,art,7,-21.921,6.3574,-10.801,-22.1131,8.3737,-10.9404,121.24,2.0302,55.62,54.43,1
256,art,7,0.984,-19.3082,14.9969,4.4945,-12.6609,14.9569,98.91,7.5174,54.72,49.34,0
257,art,7,0.984,-19.3082,14.9969,4.3017,-16.1862,12.3632,98.86,5.2622,54.72,50.95,0
258,art,7,-13.6709,-19.4397,10.8934,-14.9911,-16.6081,13.9487,89.29,4.3699,54.23,50.76,0
259,art,7,-13.6709,-19.4397,10.8934,-12.7873,-19.1266,13.8051,93.4,3.0589,54.23,51.91,1
260,art,7,5.2385,-2.5795,-5.2815,8.6698,-3.0004,-6.479,98.81,3.6586,44.39,43.0,1
261,art,7,5.2385,-2.5795,-5.2815,7.5311,-1.5537,-5.7821,96.81,2.561,44.39,43.0,1
262,art,7,-1.9,3.0793,-4.6523,-3.7856,6.5117,-5.8012,97.71,4.0813,44.35,41.39,0
263,art,7,-1.9,3.0793,-4.6523,-4.0381,4.9702,-4.5305,104.17,2.8569,44.35,42.41,0
264,art,7,-16.4596,-22.1476,-10.3643,-19.1894,-20.211,-8.5205,99.66,3.8212,53.72,51.0,1
265,art,7,-16.4596,-22.1476,-10.3643,-16.3276,-19.9924,-8.7855,98.79,2.6749,53.72,51.8,1
266,art,7,-2.1212,-18.1817,5.8317,-4.4687,-16.3256,6.0375,128.9,2.9997,48.77,47.12,1
267,art,7,-2.1212,-18.1817,5.8317,-2.255,-16.0862,5.8391,138.02,2.0998,48.77,47.69,1
268,art,7,11.6318,-8.367,0.6759,17.4801,-6.8809,-0.4053,113.04,6.1302,48.72,44.88,0
269,art,7,11.6318,-8.367,0.6759,14.5048,-7.3398,-2.3415,117.29,4.2912,48.72,46.13,0
270,art,7,23.4665,1.0263,15.6246,21.6849,0.7094,9.1299,121.27,6.7421,43.44,39.5,0
271,art,7,23.4665,1.0263,15.6246,22.3319,4.1216,12.2475,121.53,4.7194,43.44,40.69,0
272,art,7,23.4665,1.0263,15.6246,20.9451,0.3117,16.7889,125.69,2.8677,43.44,43.0,1
273,art,7,23.4665,1.0263,15.6246,22.0764,-0.3967,15.8929,116.29,2.0074,43.44,43.0,1
274,art,7,-14.3636,7.0463,-20.1716,-16.3254,5.0956,-18.774,99.51,3.0995,61.4,59.2,0
275,art,7,-14.3636,7.0463,-20.1716,-15.6633,7.0799,-18.4347,101.36,2.1696,61.4,59.89,1
276,art,7,-10.6205,12.6459,-12.5589,-8.0865,13.2331,-15.4951,90.42,3.9227,57.89,54.82,1
277,art,7,-10.6205,12.6459,-12.5589,-8.0787,13.2458,-13.4069,88.25,2.7459,57.89,55.68,1
278,art,7,-9.066,13.9612,-8.9428,-11.6977,16.1509,-6.6708,99.32,4.1089,56.24,53.31,0
279,art,7,-9.066,13.9612,-8.9428,-9.7877,16.6032,-8.0645,91.18,2.8762,56.24,54.01,0
280,art,7,-6.416,-0.6382,0.5504,-8.9811,-0.5002,-0.7592,105.04,2.8834,54.87,52.92,1
281,art,7,-6.416,-0.6382,0.5504,-8.1437,-1.5998,0.1456,100.78,2.0183,54.87,53.45,1
282,art,7,-27.6814,-16.2974,-11.8842,-25.8229,-15.0169,-10.0502,95.27,2.9081,58.43,56.27,1
283,art,7,-27.6814,-16.2974,-11.8842,-27.5185,-14.4654,-11.0116,96.55,2.0357,58.43,56.94,1
284,art,7,-26.7911,-10.9586,-5.4467,-29.5444,-10.8365,-5.3263,109.99,2.7586,57.36,55.58,1
285,art,7,-26.7911,-10.9586,-5.4467,-28.1374,-9.8635,-4.5999,105.6,1.931,57.36,56.06,1
286,art,7,-18.6171,-8.2671,13.634,-23.2821,-6.5003,17.9896,120.9,6.6223,51.21,47.33,0
287,art,7,-18.6171,-8.2671,13.634,-19.1932,-7.6582,18.1932,121.27,4.6356,51.21,48.5,1
288,art,7,-18.6171,-8.2671,13.634,-17.07,-7.4324,16.4423,120.32,3.3132,51.21,49.26,1
289,art,7,-18.6171,-8.2671,13.634,-18.4089,-9.124,15.779,121.83,2.3192,51.21,49.86,1
290,art,7,-9.0172,2.1561,8.895,-9.1748,-0.3787,16.4162,128.44,7.9385,50.52,46.14,0
291,art,7,-9.0172,2.1561,8.895,-5.1867,0.9141,12.7244,122.52,5.5569,50.52,47.31,0
292,art,7,-9.0172,2.1561,8.895,-11.7846,4.7451,10.9454,123.94,4.3088,50.52,48.06,0
293,art,7,-9.0172,2.1561,8.895,-11.4057,2.4801,10.7081,127.24,3.0162,50.52,48.84,1
294,art,7,-1.0773,6.8151,19.9471,-0.639,4.0667,20.2939,122.55,2.8046,57.78,56.16,1
295,art,7,-1.0773,6.8151,19.9471,-1.5006,5.2059,18.9052,132.28,1.9632,57.78,56.73,1
296,art,7,-21.6975,-6.2234,-1.4964,-21.2539,-11.5072,-3.106,129.53,5.5413,52.2,49.17,0
297,art,7,-21.6975,-6.2234,-1.4964,-23.0376,-9.6357,-2.7637,129.82,3.8789,52.2,50.08,1
298,art,7,-21.6975,-6.2234,-1.4964,-25.0515,-6.1051,-3.2465,123.68,3.785,52.2,50.03,0
299,art,7,-21.6975,-6.2234,-1.4964,-24.1098,-5.2417,-1.9828,134.62,2.6495,52.2,50.81,0
300,art,7,-5.5955,-5.5022,1.5559,-8.8599,-9.2103,2.0123,100.11,4.9613,54.51,51.0,0
301,art,7,-5.5955,-5.5022,1.5559,-8.4333,-5.9152,3.5149,103.48,3.4729,54.51,52.14,0
302,art,7,-12.4725,9.2944,-19.7957,-13.3366,11.9914,-18.3511,131.21,3.1792,54.27,52.55,1
303,art,7,-12.4725,9.2944,-19.7957,-13.0262,9.8812,-17.7216,123.17,2.2254,54.27,52.99,1
304,art,7,-0.9597,16.4194,-6.4162,-3.2649,20.099,-1.2442,130.01,6.7531,53.05,49.37,0
305,art,7,-0.9597,16.4194,-6.4162,-0.1352,19.0968,-2.6086,121.62,4.7272,53.05,50.3,1
306,art,7,-0.9597,16.4194,-6.4162,-2.4183,17.2623,-3.6386,120.97,3.2486,53.05,51.15,1
307,art,7,-0.9597,16.4194,-6.4162,-2.0203,15.4605,-4.648,130.48,2.274,53.05,51.81,1
308,art,7,10.2932,4.5012,10.0274,12.0024,6.8392,12.2663,136.04,3.6606,47.46,45.55,1
309,art,7,10.2932,4.5012,10.0274,11.0698,5.1468,12.3824,129.71,2.5624,47.46,46.06,1
310,art,7,3.6804,-12.3224,-4.5984,1.7848,-15.2768,-2.9067,152.57,3.8966,46.86,45.05,0
311,art,7,3.6804,-12.3224,-4.5984,1.1534,-12.9582,-3.7921,142.73,2.7276,46.86,45.5,0
312,art,7,5.1164,9.2515,9.1072,2.2356,7.8222,11.1931,120.08,3.8332,74.4,72.14,1
313,art,7,5.1164,9.2515,9.1072,2.6451,8.245,9.3886,127.94,2.6832,74.4,72.91,1
314,art,7,12.2576,8.0421,2.4637,16.4204,9.7633,4.0221,140.12,4.7666,68.97,66.56,0
315,art,7,12.2576,8.0421,2.4637,14.9894,9.9242,2.1055,138.75,3.3366,68.97,67.27,0
316,art,7,12.2576,8.0421,2.4637,9.1546,9.1034,2.5529,136.63,3.2807,68.97,67.27,1
317,art,7,12.2576,8.0421,2.4637,10.1517,7.35,1.8636,142.02,2.2965,68.97,67.83,1
318,art,7,5.4989,-4.7291,1.6255,5.9477,-8.5748,3.2167,124.89,4.1859,69.18,66.81,0
319,art,7,5.4989,-4.7291,1.6255,7.4775,-6.8822,1.8124,131.24,2.9301,69.18,67.6,0
320,art,7,0.2786,10.8112,-20.8317,-1.9108,7.875,-20.7345,112.78,3.6639,67.89,65.59,0
321,art,7,0.2786,10.8112,-20.8317,0.3787,8.274,-21.1934,104.19,2.5647,67.89,66.14,1
322,art,7,-5.1952,0.0029,-16.9013,-3.7834,-1.0455,-18.9737,111.76,2.7179,62.9,61.18,1
323,art,7,-5.1952,0.0029,-16.9013,-4.8833,0.4821,-18.7159,113.92,1.9025,62.9,61.72,1
324,art,7,11.9445,18.5326,14.6973,12.4163,16.6988,11.2742,110.8,3.9119,71.16,68.66,1
325,art,7,11.9445,18.5326,14.6973,12.9069,16.178,13.6834,108.87,2.7383,71.16,69.38,1
326,art,7,18.8082,11.8461,15.8164,26.5867,11.4629,14.1239,137.51,7.9697,68.65,64.54,0
327,art,7,18.8082,11.8461,15.8164,21.5302,12.7929,16.5703,126.71,2.9789,68.65,66.98,0
328,art,7,8.9843,6.7632,-4.8263,10.1948,6.9437,-8.5056,127.07,3.8774,63.37,61.21,0
329,art,7,8.9843,6.7632,-4.8263,10.5404,7.8764,-6.7514,128.48,2.7142,63.37,61.87,1
330,art,7,8.9843,6.7632,-4.8263,11.8647,5.7198,-5.8077,124.4,3.2169,63.37,61.54,1
331,art,7,8.9843,6.7632,-4.8263,10.6003,5.5279,-3.8603,130.81,2.2519,63.37,62.15,1
332,art,7,9.2538,9.8931,-19.9584,12.2764,7.1772,-18.9973,110.39,4.1757,61.35,58.67,0
333,art,7,9.2538,9.8931,-19.9584,10.3914,7.2441,-20.4404,111.13,2.923,61.35,59.49,1
334,art,7,8.2111,-21.1143,-6.5166,4.4617,-19.8439,-5.5635,86.61,4.0719,56.52,53.19,0
335,art,7,8.2111,-21.1143,-6.5166,5.4716,-21.3184,-7.2768,90.6,2.8503,56.52,54.29,1
336,art,7,8.2111,-21.1143,-6.5166,9.4432,-18.9768,-9.2622,87.8,3.6911,56.52,53.54,1
337,art,7,8.2111,-21.1143,-6.5166,10.293,-20.035,-7.6016,89.58,2.5838,56.52,54.48,1
338,art,7,8.2111,-21.1143,-6.5166,7.7816,-23.8014,-5.5875,84.88,2.8755,56.52,54.12,1
339,art,7,8.2111,-21.1143,-6.5166,8.9848,-22.8918,-5.975,91.9,2.0128,56.52,54.97,1
340,art,7,4.3981,-16.6448,-16.959,1.9136,-18.1469,-15.6927,84.82,3.1674,52.8,50.15,1
341,art,7,4.3981,-16.6448,-16.959,3.1752,-18.4368,-16.5017,78.52,2.2172,52.8,50.8,1
342,art,7,-2.3125,-2.4821,-10.3202,-2.6893,-4.4655,-12.8888,71.72,3.267,46.25,43.03,1
343,art,7,-2.3125,-2.4821,-10.3202,-3.0819,-3.0619,-12.3943,66.38,2.2869,46.25,43.81,1
344,art,7,16.3646,-14.13,9.325,14.4442,-14.5335,11.5863,93.92,2.994,48.85,46.6,1
345,art,7,16.3646,-14.13,9.325,15.9284,-12.9381,10.9928,96.97,2.0958,48.85,47.32,1
346,art,7,16.3646,-14.13,9.325,14.7363,-16.548,9.1181,96.97,2.9225,48.85,46.72,1
347,art,7,16.3646,-14.13,9.325,15.5229,-15.7115,10.3128,93.92,2.0457,48.85,47.31,1
348,art,7,4.5075,-18.9252,3.2237,7.0497,-18.4909,5.1295,88.21,3.2067,45.44,43.0,1
349,art,7,4.5075,-18.9252,3.2237,5.9511,-19.4926,4.8463,95.46,2.2447,45.44,43.78,1
350,art,7,15.5485,-10.6727,5.5035,18.4423,-11.2182,7.6387,100.03,3.6374,46.74,44.17,1
351,art,7,15.5485,-10.6727,5.5035,16.4435,-12.3442,7.2029,96.21,2.5462,46.74,44.87,1
352,art,7,-12.5339,-4.5465,-6.7322,-15.2987,-6.434,-7.0577,99.43,3.3634,38.54,36.15,0
353,art,7,-12.5339,-4.5465,-6.7322,-14.8593,-4.1957,-6.8454,101.16,2.3544,38.54,43.0,1
354,art,7,-8.02,3.9704,6.2985,-9.6234,6.6646,5.6895,110.53,3.1939,38.82,43.0,1
355,art,7,-8.02,3.9704,6.2985,-7.9359,6.0383,5.453,111.58,2.2357,38.82,37.4,0
356,art,7,-5.9148,-14.4277,-3.941,-8.8504,-17.9306,-2.3529,118.93,4.8384,39.59,43.0,1
357,art,7,-5.9148,-14.4277,-3.941,-8.6685,-16.034,-5.0847,111.38,3.3869,39.59,37.43,0
358,art,7,-5.9148,-14.4277,-3.941,-4.6313,-16.563,-6.846,117.92,3.827,39.59,43.0,1
359,art,7,-5.9148,-14.4277,-3.941,-6.2339,-15.2954,-6.4553,112.69,2.6789,39.59,43.0,1
360,art,3,39.2449,1.4281,-7.5415,30.5399,0.8685,-13.6651,257.4,10.6578,89.06,86.13,0
361,art,3,39.2449,1.4281,-7.5415,35.6262,0.4158,-13.9866,272.22,7.4605,89.06,87.12,1
362,art,3,39.2449,1.4281,-7.5415,39.2998,-5.3916,-8.1775,256.72,6.8495,89.06,87.17,0
363,art,3,39.2449,1.4281,-7.5415,40.195,-2.6933,-5.2831,272.74,4.7946,89.06,87.81,0
364,art,3,39.2449,1.4281,-7.5415,38.8022,6.459,-9.1233,260.08,5.2923,89.06,87.62,0
365,art,3,39.2449,1.4281,-7.5415,37.9405,4.8829,-7.2465,270.05,3.7046,89.06,88.09,0
366,art,3,40.2146,1.6603,0.1737,42.3133,7.5738,0.3307,313.97,6.2768,90.0,88.59,0
367,art,3,40.2146,1.6603,0.1737,40.0325,5.8799,1.385,301.08,4.3938,90.0,88.97,1
368,art,3,40.2146,1.6603,0.1737,36.9031,1.3589,3.727,304.72,4.8665,90.0,88.87,1
369,art,3,40.2146,1.6603,0.1737,38.3622,4.0968,1.6693,310.81,3.4066,90.0,89.23,1
370,art,3,40.2146,1.6603,0.1737,43.0454,2.5281,2.3133,319.37,3.653,90.0,89.19,1
371,art,3,40.2146,1.6603,0.1737,41.874,3.4067,1.0312,293.91,2.5571,90.0,89.39,1
372,art,5,-42.9776,3.2325,5.0076,-38.1093,-4.525,7.149,204.6,9.4055,66.6,63.35,0
373,art,5,-42.9776,3.2325,5.0076,-43.6903,-3.1132,3.4042,217.68,6.5838,66.6,64.46,0
374,art,5,-42.9776,3.2325,5.0076,-46.2103,3.7807,1.0391,218.63,5.1479,66.6,64.93,0
375,art,5,-42.9776,3.2325,5.0076,-45.3495,5.4607,3.4602,203.31,3.6035,66.6,65.35,1
376,art,5,-38.396,12.2342,5.2718,-36.5269,14.9191,-1.6074,202.89,7.6175,67.62,64.96,0
377,art,5,-38.396,12.2342,5.2718,-34.4807,13.2755,1.805,189.35,5.3323,67.62,65.62,0
378,art,6,21.433,18.2922,-8.2701,29.1806,17.3552,-2.4872,152.34,9.7132,48.68,44.17,0
379,art,6,21.433,18.2922,-8.2701,25.2371,20.7297,-3.1891,152.17,6.7992,48.68,45.52,1
380,art,6,16.2092,17.269,-2.5054,14.5029,22.0701,-4.2362,134.25,5.3812,49.81,46.97,0
381,art,6,16.2092,17.269,-2.5054,16.4449,20.9889,-1.9617,138.05,3.7668,49.81,47.87,1
382,art,5,-27.1259,17.1216,9.6681,-18.786,20.1,7.2508,204.01,9.1798,67.21,64.02,0
383,art,5,-27.1259,17.1216,9.6681,-22.8239,21.6657,8.2069,207.69,6.4258,67.21,65.02,0
384,art,5,-27.1259,17.1216,9.6681,-28.3077,14.6946,8.8441,201.03,2.8224,67.21,66.21,1
385,art,5,-27.1259,17.1216,9.6681,-27.3148,15.189,10.0324,210.28,1.9757,67.21,66.54,1
386,art,4,30.5399,0.8685,-13.6651,27.3986,0.5868,-5.4965,195.46,8.7564,86.13,82.95,0
387,art,4,30.5399,0.8685,-13.6651,24.9381,2.1555,-11.5359,197.37,6.1294,86.13,83.93,0
388,art,4,30.5399,0.8685,-13.6651,31.5434,1.102,-10.5987,201.26,3.2349,86.13,84.99,1
389,art,4,30.5399,0.8685,-13.6651,32.3445,0.6136,-12.3213,190.98,2.2644,86.13,85.29,0
390,art,7,29.1806,17.3552,-2.4872,29.9283,13.6358,-7.1254,119.6,5.9921,44.17,43.0,1
391,art,7,29.1806,17.3552,-2.4872,31.0116,16.9494,-6.239,122.33,4.1945,44.17,43.0,1
392,art,7,29.1806,17.3552,-2.4872,29.244,18.7824,2.2765,125.71,4.9733,44.17,41.37,0
393,art,7,29.1806,17.3552,-2.4872,27.6503,17.822,0.6047,115.28,3.4813,44.17,43.0,1
394,art,6,-38.1093,-4.525,7.149,-39.5009,-1.3539,9.5315,152.42,4.2034,63.35,61.39,0
395,art,6,-38.1093,-4.525,7.149,-37.7046,-1.675,7.7585,158.14,2.9424,63.35,62.03,0
396,art,6,-38.1093,-4.525,7.149,-36.162,-7.6279,8.0055,157.21,3.7622,63.35,61.65,1
397,art,6,-38.1093,-4.525,7.149,-35.7501,-5.669,6.9032,153.49,2.6335,63.35,62.13,1
398,art,6,-43.6903,-3.1132,3.4042,-42.9293,-8.1332,0.9664,184.42,5.6323,64.46,62.3,0
399,art,6,-43.6903,-3.1132,3.4042,-45.5089,-5.9788,1.398,172.38,3.9426,64.46,62.84,0
400,art,6,-18.786,20.1,7.2508,-20.4968,14.0459,3.6615,165.89,7.2431,64.02,60.93,0
401,art,6,-18.786,20.1,7.2508,-17.5526,16.5182,3.881,153.04,5.0701,64.02,61.68,0
402,art,6,-18.786,20.1,7.2508,-18.5052,17.6845,12.0924,155.95,5.418,64.02,61.56,0
403,art,6,-18.786,20.1,7.2508,-20.8555,18.9878,10.228,163.71,3.7926,64.02,62.38,1
404,art,6,-18.786,20.1,7.2508,-14.0853,22.3814,6.2964,155.91,5.3115,64.02,61.61,0
405,art,6,-18.786,20.1,7.2508,-15.1096,20.2408,7.7871,163.74,3.718,64.02,62.41,0
406,art,6,-22.8239,21.6657,8.2069,-25.1542,22.0772,2.4341,172.81,6.239,65.02,62.46,0
407,art,6,-22.8239,21.6657,8.2069,-21.1844,23.0786,4.6259,159.24,4.1842,65.02,63.16,1
408,art,6,27.9002,-18.7595,1.9275,35.1222,-16.9573,1.203,125.72,7.4786,54.32,50.11,0
409,art,6,27.9002,-18.7595,1.9275,31.3615,-18.9693,-1.9944,123.65,5.235,54.32,51.33,1
410,art,6,27.9002,-18.7595,1.9275,28.3583,-12.1161,4.8062,128.78,7.2547,54.32,50.33,0
411,art,6,27.9002,-18.7595,1.9275,31.3515,-15.3291,3.3799,119.92,5.0783,54.32,51.32,1
412,art,5,27.3986,0.5868,-5.4965,23.5086,4.6241,-5.9469,151.24,5.6244,82.95,80.32,0
413,art,5,27.3986,0.5868,-5.4965,23.4832,0.8633,-5.8039,156.86,3.9371,82.95,81.18,1
414,art,5,27.3986,0.5868,-5.4965,29.937,-3.1099,-3.8562,158.68,4.775,82.95,80.82,0
415,art,5,27.3986,0.5868,-5.4965,27.4681,-2.4054,-4.0086,148.95,3.3425,82.95,81.37,0
416,art,5,24.9381,2.1555,-11.5359,23.4106,1.1445,-18.5522,156.43,7.2516,83.93,80.65,0
417,art,5,24.9381,2.1555,-11.5359,21.5347,3.0042,-15.2051,158.73,5.0761,83.93,81.66,0
418,art,5,24.9381,2.1555,-11.5359,26.1198,-3.3003,-13.0488,151.81,5.7837,83.93,81.23,0
419,art,5,24.9381,2.1555,-11.5359,23.9733,-1.5833,-10.3187,162.56,4.0486,83.93,82.16,0
420,art,5,24.9381,2.1555,-11.5359,27.8674,4.4863,-12.2005,151.16,3.8019,83.93,82.15,1
421,art,5,24.9381,2.1555,-11.5359,25.2909,4.4382,-12.8579,163.03,2.6614,83.93,82.77,1
422,art,8,26.5867,11.4629,14.1239,33.0126,12.216,9.7342,116.25,7.8184,64.54,59.78,0
423,art,8,26.5867,11.4629,14.1239,28.0348,11.1653,8.8544,111.63,5.4729,64.54,61.07,0
424,art,8,26.5867,11.4629,14.1239,28.7334,8.8483,13.5502,117.97,3.4313,64.54,62.48,1
425,art,8,26.5867,11.4629,14.1239,28.0966,9.8437,15.0554,109.4,2.4019,64.54,62.99,1
426,art,8,21.5302,12.7929,16.5703,22.4533,15.3856,14.6105,93.03,3.3786,66.98,64.41,1
427,art,8,21.5302,12.7929,16.5703,21.0293,15.0635,16.1381,96.21,2.365,66.98,65.24,1
428,art,8,-9.1748,-0.3787,16.4162,-10.4473,-3.1958,19.7101,104.63,4.5171,46.14,43.08,1
429,art,8,-9.1748,-0.3787,16.4162,-7.8114,-2.9779,17.5925,104.84,3.162,46.14,44.0,1
430,art,8,-9.1748,-0.3787,16.4162,-8.737,0.6297,20.1155,106.16,3.8591,46.14,43.57,0
431,art,8,-9.1748,-0.3787,16.4162,-8.3644,-1.3872,18.7877,103.22,2.7014,46.14,44.29,1
432,art,8,-9.1748,-0.3787,16.4162,-10.0608,-2.9276,15.6698,108.18,2.7999,46.14,44.31,1
433,art,8,-9.1748,-0.3787,16.4162,-8.8101,-2.1171,15.5879,100.69,1.9599,46.14,44.76,1
434,art,8,-5.1867,0.9141,12.7244,-2.8129,3.0841,12.9147,97.9,3.2218,47.31,44.98,0
435,art,8,-5.1867,0.9141,12.7244,-3.5106,1.778,13.9616,89.52,2.2552,47.31,45.52,1
436,art,9,33.0126,12.216,9.7342,35.9976,11.9053,7.1904,94.53,3.9342,59.78,56.83,1
437,art,9,33.0126,12.216,9.7342,34.004,10.7308,7.6377,94.41,2.7539,59.78,57.72,1
438,art,9,33.0126,12.216,9.7342,31.7687,14.5103,8.6579,96.35,2.8231,59.78,57.71,1
439,art,9,33.0126,12.216,9.7342,31.5555,13.1045,8.7379,92.41,1.9761,59.78,58.27,1
440,art,9,28.0348,11.1653,8.8544,29.9665,9.8816,4.437,83.94,4.9893,61.07,56.86,1
441,art,9,28.0348,11.1653,8.8544,28.1249,8.9986,6.1168,88.2,3.4925,61.07,58.27,0
442,art,9,28.0348,11.1653,8.8544,25.4072,13.7096,7.033,87.69,4.0859,61.07,57.77,1
443,art,9,28.0348,11.1653,8.8544,26.1484,13.0493,9.8901,84.56,2.8602,61.07,58.68,1
444,art,7,-37.2911,-10.5275,-9.0699,-36.4609,-4.8522,-6.3164,91.75,6.3624,57.7,52.78,0
445,art,7,-37.2911,-10.5275,-9.0699,-35.7341,-6.362,-9.3138,98.11,4.4537,57.7,54.48,0
446,art,6,-36.5269,14.9191,-1.6074,-37.0984,11.884,-7.1774,163.87,6.3689,64.96,62.21,0
447,art,6,-36.5269,14.9191,-1.6074,-37.8947,10.8069,-2.6537,170.4,4.4583,64.96,63.11,0
448,art,6,-34.4807,13.2755,1.805,-31.7595,10.1362,0.7369,144.24,4.2896,65.62,63.52,1
449,art,6,-34.4807,13.2755,1.805,-34.4443,10.7057,0.2521,141.68,3.0027,65.62,64.12,0
450,art,8,4.4945,-12.6609,14.9569,4.3327,-6.6105,14.6908,80.65,6.0584,49.34,44.02,0
451,art,8,4.4945,-12.6609,14.9569,2.2404,-9.1486,15.7107,76.12,4.2409,49.34,45.39,1
452,art,8,4.3017,-16.1862,12.3632,8.1258,-16.4919,13.547,75.9,4.0148,50.95,47.21,1
453,art,8,4.3017,-16.1862,12.3632,6.7202,-14.8432,12.8584,80.65,2.8103,50.95,48.48,1
454,art,8,4.3017,-16.1862,12.3632,1.449,-13.9067,11.1474,74.69,3.8487,50.95,47.3,0
455,art,8,4.3017,-16.1862,12.3632,3.3511,-14.3915,10.593,81.52,2.6941,50.95,48.61,1
456,art,7,35.1222,-16.9573,1.203,38.011,-16.2364,0.9132,103.51,2.9915,50.11,48.06,1
457,art,7,35.1222,-16.9573,1.203,36.1658,-16.1857,-0.4402,97.7,2.094,50.11,48.59,1
458,art,6,-15.9518,21.4925,-7.7335,-18.611,22.3497,-6.6675,181.33,2.9904,58.16,56.99,1
459,art,6,-15.9518,21.4925,-7.7335,-17.1141,21.3458,-5.9988,177.05,2.0933,58.16,57.32,1
460,art,6,-11.959,22.4396,-7.1141,-9.7472,23.7548,-5.1453,162.57,3.2401,58.78,57.37,1
461,art,6,-11.959,22.4396,-7.1141,-11.997,23.6556,-5.2,151.89,2.268,58.78,57.73,1
462,art,7,28.3583,-12.1161,4.8062,33.0324,-10.1112,4.5625,102.34,5.0918,50.33,46.81,0
463,art,7,28.3583,-12.1161,4.8062,31.6334,-12.6611,6.1027,109.66,3.5643,50.33,48.03,0
464,art,7,28.3583,-12.1161,4.8062,29.4538,-12.9875,0.3761,107.41,4.646,50.33,47.27,0
465,art,7,28.3583,-12.1161,4.8062,30.5983,-13.0592,2.6452,105.1,3.2522,50.33,48.14,1
466,art,7,28.3583,-12.1161,4.8062,28.9094,-15.6907,7.0893,107.83,4.2771,50.33,47.53,0
467,art,7,28.3583,-12.1161,4.8062,29.5864,-13.6704,7.0511,104.63,2.994,50.33,48.31,1
468,art,7,28.3583,-12.1161,4.8062,29.0807,-8.883,6.0469,103.36,3.5375,50.33,47.91,1
469,art,7,28.3583,-12.1161,4.8062,29.2434,-9.8995,4.1465,108.89,2.4763,50.33,48.72,1
470,art,6,23.4106,1.1445,-18.5522,20.0854,-1.9092,-17.1591,124.9,4.7247,80.65,77.97,0
471,art,6,23.4106,1.1445,-18.5522,23.2404,-1.965,-17.4386,120.92,3.3073,80.65,78.71,1
472,art,6,21.5347,3.0042,-15.2051,20.4489,7.9017,-13.9027,130.83,5.1827,81.66,78.86,0
473,art,6,21.5347,3.0042,-15.2051,22.1203,5.6476,-12.7903,122.84,3.6279,81.66,79.57,1
474,art,7,-20.4968,14.0459,3.6615,-23.793,16.7764,0.1259,136.56,5.5516,60.93,58.05,1
475,art,7,-20.4968,14.0459,3.6615,-23.0633,16.9639,3.6837,138.42,3.8861,60.93,58.94,1
476,art,7,-20.4968,14.0459,3.6615,-25.5255,13.6112,4.1259,131.91,5.0688,60.93,58.21,1
477,art,7,-20.4968,14.0459,3.6615,-23.2083,15.4993,1.8938,142.23,3.5481,60.93,59.16,1
478,art,7,-20.4968,14.0459,3.6615,-19.1813,9.3987,2.7475,135.64,4.9155,60.93,58.36,0
479,art,7,-20.4968,14.0459,3.6615,-21.2292,10.6973,3.961,139.26,3.4408,60.93,59.18,0
480,art,7,-17.5526,16.5182,3.881,-16.8898,16.9108,0.0275,118.35,3.9297,61.68,59.32,1
481,art,7,-17.5526,16.5182,3.881,-18.4177,17.9924,1.7257,109.84,2.7508,61.68,59.9,1
482,art,4,-28.7422,-17.9122,7.0334,-33.4225,-16.459,5.4687,182.26,5.1444,76.43,74.43,0
483,art,4,-28.7422,-17.9122,7.0334,-30.2779,-16.3846,4.1566,174.26,3.6011,76.43,74.97,0
484,art,4,-26.1024,-17.4778,9.1291,-25.0481,-14.3278,8.5336,203.66,3.3747,77.18,76.0,0
485,art,4,-26.1024,-17.4778,9.1291,-24.1396,-16.2843,8.5783,207.92,2.3623,77.18,76.37,1
